Sign Asset ID,Asset Location ID,MUTCD Code,Sign Message,Asset Name,Asset Size,Asset Category,Asset Sub Category,Direction Facing,Sign Mount,Asset Condition,Asset Status,QC Status,QC Type,Asset Installation Date,Asset Removal Date,Data Collection Date,Created Date,Modified Date,Latitude,Longitude,Location
"558,187","273,785",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Apr 19 09:26:52 PM,30.271166901036374,-97.69970396532932,POINT (-97.699703965329 30.271166901036)
"561,129","275,178",D3-1,GUNTER ST,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:56:33 PM,2023 Mar 28 06:16:23 PM,30.269990424646277,-97.6966620014268,POINT (-97.696662001427 30.269990424646)
"665,121","621,857",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Oct 04 01:54:28 PM,30.21903490716928,-97.77730900641036,POINT (-97.77730900641 30.219034907169)
"229,613","191,139",D3-1,COLINA LN,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.419239283951725,-97.7644748668048,POINT (-97.764474866805 30.419239283952)
"65,069","38,036",Non-MUTCD,DEAF PEDS,Sign Post,,SIGN_GUIDE,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Oct 05 11:01:40 PM,30.254792955398784,-97.75217865309864,POINT (-97.752178653099 30.254792955399)
"645,612","602,425",D3-1,SALMON DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18269032099501,-97.86208492819564,POINT (-97.862084928196 30.182690320995)
"770,801","769,056",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2023 Nov 14 09:20:00 AM,,,2023 Dec 27 05:33:11 PM,2024 Feb 21 03:36:56 PM,30.272686474443294,-97.81617652497286,POINT (-97.816176524973 30.272686474443)
"226,132","194,817",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Apr 19 09:26:52 PM,30.342444466043016,-97.61296862350449,POINT (-97.612968623504 30.342444466043)
"761,820","711,807",R8-3,NO PARKING LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.27969220515354,-97.75554876002482,POINT (-97.755548760025 30.279692205154)
"660,702","616,191",W3-1,STOP AHEAD,Street Light Post,,SIGN_WARNING,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.20830607090189,-97.76513139738772,POINT (-97.765131397388 30.208306070902)
"727,202","704,459",W13-1P,20 MPH,Sign Post,,SIGN_WARNING,Horizontal Alignment,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.305927000257967,-97.7338030422114,POINT (-97.733803042211 30.305927000258)
"588,042","587,604",P1,Square,Sign Post,10 ft,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,,2023 Jan 25 01:32:00 PM,,,2023 Feb 10 06:08:52 PM,2023 Oct 23 06:10:57 PM,30.28069862759035,-97.74254101746452,POINT (-97.742541017465 30.28069862759)
"627,462","614,646",D3-1,E RIVERSIDE DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 10 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.24610196947711,-97.73207795647376,POINT (-97.732077956474 30.246101969477)
"172,078","134,085",R7-2,NO PARKING BOTH ARROWS,Sign Post,,Regulatory,Parking,N,1.0,2.0,1.0,QC Complete,,,,2021 Oct 22 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.33116753412241,-97.71095023481824,POINT (-97.710950234818 30.331167534122)
"676,397","621,501",Non-MUTCD,ROAD NARROWS,Sign Post,,SIGN_GUIDE,Uncategorized,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Dec 06 09:50:01 PM,30.222261330412653,-97.76649268800784,POINT (-97.766492688008 30.222261330413)
"78,257","38,148",,,Speed Limit,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.24945345178177,-97.75226179886688,POINT (-97.752261798867 30.249453451782)
"545,069","270,230",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Apr 19 09:26:52 PM,30.281813436426194,-97.72182153809663,POINT (-97.721821538097 30.281813436426)
"214,208","188,758",D3-1,SCOTLAND WELL DR,Street Name,,SIGN_GUIDE,Street Name,E,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.42734107203789,-97.79655170313364,POINT (-97.796551703134 30.427341072038)
"654,503","600,689",D3-1,HOPELAND DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,3.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.205764709021924,-97.88294018226334,POINT (-97.882940182263 30.205764709022)
"712,844","695,381",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Jun 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.26722569470545,-97.70545614821636,POINT (-97.705456148216 30.267225694705)
"80,431","79,893",R7-2,NO PARKING SYMBOL RIGHT ARROW,No Parking Symbol Right Arrow,,SIGN_REGULATORY,Parking,E,1.0,1.0,1.0,QC Complete,,2022 Aug 01 11:29:00 AM,,,2022 Aug 15 08:19:57 PM,2024 Aug 12 07:16:59 PM,30.24777820519292,-97.744433911266,POINT (-97.744433911266 30.247778205193)
"217,574","188,011",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2022 Oct 31 04:51:03 PM,30.4368123019703,-97.74558574946518,POINT (-97.745585749465 30.43681230197)
"576,687","271,848",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.2560850223761,-97.72354577000584,POINT (-97.723545770006 30.256085022376)
"577,964","273,224",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.2922870276436,-97.71984018103082,POINT (-97.719840181031 30.292287027644)
"722,020","703,301",D3-1,BRUNING AVE,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.31485434665356,-97.71558903497711,POINT (-97.715589034977 30.314854346654)
"792,443","591,817",R2-5bP,NEIGHBORHOOD,Neighborhood,,SIGN_REGULATORY,Speed Limit,S,1.0,1.0,1.0,QC Complete,,2023 Apr 13 02:58:00 PM,,,2024 Sep 10 12:53:04 PM,2024 Sep 10 12:53:04 PM,30.219013005088826,-97.85961491090788,POINT (-97.859614910908 30.219013005089)
"238,090","195,749",D3-1,TOBLER TR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 15 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 28 06:16:23 PM,30.379616421566578,-97.66271950430728,POINT (-97.662719504307 30.379616421567)
"215,061","188,868",D3-1,LOCKLEVEN CV,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.42273585987202,-97.7962733050799,POINT (-97.79627330508 30.422735859872)
"762,432","712,062",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.275359492798604,-97.76383183943256,POINT (-97.763831839433 30.275359492799)
"586,130","278,789",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:19:19 PM,2023 Jan 05 04:12:24 PM,30.2234805098114,-97.70846278796505,POINT (-97.708462787965 30.223480509811)
"791,389","802,272",P1,Square,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Aug 22 03:58:00 PM,,,2024 Aug 30 12:44:54 PM,2025 Jan 13 09:15:54 PM,30.453550752457577,-97.80869341290472,POINT (-97.808693412905 30.453550752458)
"165,086","134,689",R7-201P,TOW-AWAY ZONE,Sign Post,,Regulatory,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 21 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.342639570728814,-97.68973390463825,POINT (-97.689733904638 30.342639570729)
"576,629","271,782",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.25819428242647,-97.71967589411018,POINT (-97.71967589411 30.258194282426)
"213,204","187,218",D3-1,TANTARA DR,Street Name,,SIGN_GUIDE,Street Name,E,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.44915048410548,-97.7655365490809,POINT (-97.765536549081 30.449150484105)
"262,481","202,858",,,Sign Post,,SIGN_POLE,,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:23:54 PM,2022 Nov 01 12:48:27 PM,30.29429753958092,-97.6262260491148,POINT (-97.626226049115 30.294297539581)
"694,412","612,214",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Oct 04 02:28:08 PM,30.25044778789865,-97.76930334405245,POINT (-97.769303344052 30.250447787899)
"646,565","602,134",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 03 08:42:58 PM,30.191469931341217,-97.90822440118929,POINT (-97.908224401189 30.191469931341)
"213,702","187,641",D3-1,PINEY POINT DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.450062165295403,-97.77744102545958,POINT (-97.77744102546 30.450062165295)
"685,747","609,376",R3-7R,RIGHT LANE MUST TURN RIGHT,Sign Post,,SIGN_REGULATORY,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.260598159496748,-97.75846688360107,POINT (-97.758466883601 30.260598159497)
"662,518","605,661",Non-MUTCD,WESTGATE BLVD,Wayfinding,,SIGN_GUIDE,Uncategorized,NW,2.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.191171382078537,-97.8335407818304,POINT (-97.83354078183 30.191171382079)
"230,279","193,390",D3-1,CANDLESTICK PL,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.423549142135386,-97.69100474965308,POINT (-97.691004749653 30.423549142135)
"732,984","706,588",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.29893781871974,-97.7333535931008,POINT (-97.733353593101 30.29893781872)
"645,207","602,237",D3-1,CHERISSE DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18834064535146,-97.92049881417356,POINT (-97.920498814174 30.188340645351)
"577,792","273,041",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.279681908807927,-97.72228290956512,POINT (-97.722282909565 30.279681908808)
"230,725","195,263",D3-1,ARMAGH DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.355851088072345,-97.60293262766498,POINT (-97.602932627665 30.355851088072)
"662,997","605,787",D3-1,TAYLORCREST DR,Sign Post,,SIGN_GUIDE,Street Name,NE,1.0,1.0,1.0,QC Complete,,2022 Oct 28 12:42:00 PM,,2021 Jan 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 30 03:31:33 PM,30.208988265034627,-97.8759367479824,POINT (-97.875936747982 30.208988265035)
"169,342","137,788",R10-14aT,STOP ON FLASHING RED THEN PROCEED IF CLEAR,Signal Post,,Regulatory,Traffic Signal,NE,2.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Apr 20 02:57:50 PM,30.307598231112998,-97.69644694169352,POINT (-97.696446941694 30.307598231113)
"628,165","613,459",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 10 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 03 08:29:37 PM,30.216671705636344,-97.6903376263514,POINT (-97.690337626351 30.216671705636)
"584,142","280,351",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:19:19 PM,2023 Jan 05 04:21:18 PM,30.27783979467716,-97.7166434807041,POINT (-97.716643480704 30.277839794677)
"668,778","619,033",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 06 07:57:16 PM,30.208340033834947,-97.7923740029435,POINT (-97.792374002943 30.208340033835)
"59,995","35,782",Non-MUTCD,PAY TO PARK ATX PAYSTATION,Sign Post,,SIGN_GUIDE,Uncategorized,E,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Oct 05 11:01:40 PM,30.28907596377215,-97.7319170848146,POINT (-97.731917084815 30.289075963772)
"208,851","187,820",W14-2a,NO OUTLET,Sign Post,,SIGN_WARNING,Cross Section,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Aug 31 04:24:02 PM,30.442247693786204,-97.75400465596007,POINT (-97.75400465596 30.442247693786)
"162,607","133,590",R7-9A,NO PARKING FIRE STATION RIGHT ARROW,Sign Post,,Regulatory,Bicycle,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Aug 31 04:24:02 PM,30.317359596315104,-97.69065199913648,POINT (-97.690651999136 30.317359596315)
"74,365","36,367",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.29295501218755,-97.73118711412774,POINT (-97.731187114128 30.292955012188)
"645,566","602,404",D3-1,SHAVANO DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.1830295062679,-97.85832318305408,POINT (-97.858323183054 30.183029506268)
"685,971","609,516",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Uncategorized,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.26761631440421,-97.77616444369684,POINT (-97.776164443697 30.267616314404)
"754,322","701,247",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.279479627440185,-97.7741142977579,POINT (-97.774114297758 30.27947962744)
"745,872","707,294",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.310027588190916,-97.74629050545217,POINT (-97.746290505452 30.310027588191)
"787,567","800,072",P1,,Sign Post,10 ft,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,Install,2024 Jul 18 04:22:00 PM,,,2024 Aug 02 12:55:33 PM,2024 Dec 16 09:28:04 PM,30.232065222792293,-97.76343692201036,POINT (-97.76343692201 30.232065222792)
"632,414","616,585",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.244075729150254,-97.73613482975998,POINT (-97.73613482976 30.24407572915)
"543,517","269,387",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:28:26 PM,30.34575860176606,-97.77199685049597,POINT (-97.771996850496 30.345758601766)
"733,595","701,508",D3-1,SPRING LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.301586870069457,-97.76340527398406,POINT (-97.763405273984 30.301586870069)
"751,431","710,232",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 04 06:08:15 PM,30.289553243727468,-97.7415227653116,POINT (-97.741522765312 30.289553243727)
"747,723","709,885",Non-MUTCD,PARK ATX PAYSTATION,Sign Post,,SIGN_GUIDE,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.290607843577767,-97.7490660860289,POINT (-97.749066086029 30.290607843578)
"75,391","39,128",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.270699049201205,-97.74154537813676,POINT (-97.741545378137 30.270699049201)
"540,716","267,765",D3-1,ROCKLEDGE DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2023 Jan 03 08:17:56 PM,2023 Mar 28 06:16:23 PM,30.35448540820548,-97.76136596534222,POINT (-97.761365965342 30.354485408205)
"663,570","621,946",D3-1,S 1ST ST,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.19561341874796,-97.78893778472364,POINT (-97.788937784724 30.195613418748)
"681,845","607,777",W14-1aL,NO OUTLET,Street Light Post,,SIGN_WARNING,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.273871268188586,-97.81943320567278,POINT (-97.819433205673 30.273871268189)
"721,583","698,341",D3-1,LAKELAND DR,Street Name,,SIGN_GUIDE,Street Name,W,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.34028698933224,-97.76080152343678,POINT (-97.760801523437 30.340286989332)
"748,560","710,312",R8-3,NO PARKING BOTH ARROWS,Street Light Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.287350196309227,-97.74147779854654,POINT (-97.741477798547 30.287350196309)
"742,385","704,397",R7-21a,15 MIN AT ANY TIME CUSTOMER SERVICE ZONE RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.30812110885237,-97.75013440772338,POINT (-97.750134407723 30.308121108852)
"176,878","137,938",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.31848407363348,-97.68009395515344,POINT (-97.680093955153 30.318484073633)
"664,069","606,075",W3-1,STOP AHEAD,Street Light Post,,SIGN_WARNING,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.22198080747891,-97.86348571734358,POINT (-97.863485717344 30.221980807479)
"727,598","704,617",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,N,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.30260322746648,-97.73571931497224,POINT (-97.735719314972 30.302603227466)
"724,248","699,416",R10-6,STOP HERE ON RED,Sign Post,,SIGN_REGULATORY,Traffic Signal,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.313210583426,-97.70493285278938,POINT (-97.704932852789 30.313210583426)
"652,175","617,661",R7-2,NO PARKING 8AM-5PM MON-FRI RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 16 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.14570156713288,-97.80476470714748,POINT (-97.804764707147 30.145701567133)
"745,445","702,576",D3-1,BELLVUE AVE,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.31436119325359,-97.7396820858329,POINT (-97.739682085833 30.314361193254)
"647,741","602,929",D3-1,RANCHO ALTO DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.147522045917203,-97.84240323350237,POINT (-97.842403233502 30.147522045917)
"750,521","711,659",R7-22L,PAY TO PARK BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2024 May 07 07:20:54 PM,30.28707328108708,-97.74641902396571,POINT (-97.746419023966 30.287073281087)
"805,244","806,687",W14-2,NO OUTLET,No Outlet,30 x 30 in,SIGN_WARNING,,E,1.0,1.0,1.0,QC Complete,Install,2025 Feb 07 04:53:00 PM,,,2025 Feb 14 01:36:51 PM,2025 Feb 27 08:55:00 PM,30.14266032258709,-97.77113090135548,POINT (-97.771130901355 30.142660322587)
"214,444","189,141",D3-1,COUNTRY KNOLL,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.4307859365126,-97.79612312013472,POINT (-97.796123120135 30.430785936513)
"739,854","710,628",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.298755900639524,-97.7421426029868,POINT (-97.742142602987 30.29875590064)
"172,199","138,270",R7-201P,TOW-AWAY ZONE,Sign Post,,Regulatory,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 21 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.33394597106566,-97.69309289561576,POINT (-97.693092895616 30.333945971066)
"646,795","602,389",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 03 08:42:58 PM,30.183489334397688,-97.85677985151104,POINT (-97.856779851511 30.183489334398)
"258,096","200,783",D3-1,OAK HOLLOW DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.371566688688613,-97.70544226549087,POINT (-97.705442265491 30.371566688689)
"72,539","35,781",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.28904676160416,-97.73210559817242,POINT (-97.732105598172 30.289046761604)
"794,696","604,028",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Oct 10 06:35:00 PM,,,2024 Oct 11 12:45:45 PM,2024 Oct 14 05:46:54 PM,30.235871429136047,-97.84613897690176,POINT (-97.846138976902 30.235871429136)
